"","SURVEYR","QID","QUESTION_EN","QUESTION_FR","THEME_EN","THEME_FR","ORGANIZATION_EN","ORGANIZATION_FR","ANSWER1","ANSWER2","ANSWER3","ANSWER4","ANSWER5","ANSWER6","ANSWER7","POSITIVE","NEUTRAL","NEGATIVE","COUNT"
"5268","2017","Q61b","What action(s) did you take to address the harassment you experienced? I discussed the matter with the person(s) from whom I experienced the harassment.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai discuté du problème avec la ou les personne(s) par laquelle (lesquelles) j'ai été harcelé(e).","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5269","2017","Q61c","What action(s) did you take to address the harassment you experienced? I contacted a human resources advisor in my department or agency.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai communiqué avec un(e) conseiller(ère) en ressources humaines de mon ministère ou organisme.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5270","2017","Q61d","What action(s) did you take to address the harassment you experienced? I contacted my union representative.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai communiqué avec mon (ma) représentant(e) syndical(e).","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5271","2017","Q61e","What action(s) did you take to address the harassment you experienced? I used an informal conflict resolution process.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai eu recours à un processus informel de résolution des conflits.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5272","2017","Q61f","What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5273","2017","Q61g","What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5274","2017","Q61h","What action(s) did you take to address the harassment you experienced? Other","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? Autre","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5275","2017","Q61i","What action(s) did you take to address the harassment you experienced? I took no action.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? Je n'ai pris aucune mesure.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5276","2017","Q62a","Why did you not file a grievance or formal complaint about the harassment you experienced? The issue was resolved.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La situation a été réglée.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5277","2017","Q62b","Why did you not file a grievance or formal complaint about the harassment you experienced? I did not think the incident was serious enough.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Je ne pensais pas que l'incident était assez grave.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5278","2017","Q62c","Why did you not file a grievance or formal complaint about the harassment you experienced? The behaviour stopped.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Le comportement s'est arrêté.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5279","2017","Q62d","Why did you not file a grievance or formal complaint about the harassment you experienced? The individual apologized.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La personne s'est excusée.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5280","2017","Q62e","Why did you not file a grievance or formal complaint about the harassment you experienced? Management intervened.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La direction est intervenue.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5281","2017","Q62f","Why did you not file a grievance or formal complaint about the harassment you experienced? The individual left or changed jobs.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La personne a quitté ou changé d'emploi.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5282","2017","Q62g","Why did you not file a grievance or formal complaint about the harassment you experienced? I changed jobs.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? J'ai changé d'emploi.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5283","2017","Q62h","Why did you not file a grievance or formal complaint about the harassment you experienced? I did not know what to do, where to go or whom to ask.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Je ne savais pas quoi faire, où aller ou à qui parler.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5284","2017","Q62i","Why did you not file a grievance or formal complaint about the harassment you experienced? I was too distraught.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? J'étais trop bouleversé(e).","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5285","2017","Q62j","Why did you not file a grievance or formal complaint about the harassment you experienced? I had concerns about the formal complaint process (e.g., confidentiality, how long it would take).","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? J'avais des préoccupations au sujet du processus formel de plaintes (p. ex., la confidentialité, le temps que prendrait le processus).","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5286","2017","Q62k","Why did you not file a grievance or formal complaint about the harassment you experienced? I was advised against filing a complaint.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? On m'a conseillé d'éviter de déposer une plainte.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5287","2017","Q62l","Why did you not file a grievance or formal complaint about the harassment you experienced? I was afraid of reprisal (e.g., having limited career advancement, being labelled a troublemaker).","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? J'avais peur des représailles (p. ex., limiter l'avancement de ma carrière ou porter l'étiquette de fauteur de troubles).","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5288","2017","Q62m","Why did you not file a grievance or formal complaint about the harassment you experienced? Someone threatened me.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Quelqu'un m'a menacé(e).","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5289","2017","Q62n","Why did you not file a grievance or formal complaint about the harassment you experienced? I did not believe it would make a difference.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Je ne croyais pas que cela ferait une différence.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5290","2017","Q62p","Why did you not file a grievance or formal complaint about the harassment you experienced? Other","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Autre","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5291","2017","Q64","I am satisfied with how matters related to harassment are resolved in my department or agency.","Je suis satisfait(e) de la manière dont les problèmes de harcèlement sont réglés dans mon ministère ou organisme.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",17,19,15,6,2,33,7,60,26,14,93
"5292","2017","Q65","My department or agency works hard to create a workplace that prevents harassment.","Mon ministère ou organisme met tout en œuvre pour créer un milieu de travail qui prévient le harcèlement.","Workplace: Harassment","Milieu de travail: Harcèlement","LABS","LABS",32,44,13,3,2,5,0,81,13,6,92
"5293","2017","Q66","Having carefully read the definition of discrimination, have you been the victim of discrimination on the job in the past 12 months?","Après avoir lu attentivement la définition de la discrimination, au cours des 12 derniers mois, avez-vous été victime de discrimination au travail?","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5294","2017","Q67a","From whom did you experience discrimination on the job? Co-workers","De la part de qui avez-vous été victime de discrimination au travail? Collègues","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5295","2017","Q67b","From whom did you experience discrimination on the job? Individuals with authority over me","De la part de qui avez-vous été victime de discrimination au travail? Supérieur(e)s","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5296","2017","Q67c","From whom did you experience discrimination on the job? Individuals working for me","De la part de qui avez-vous été victime de discrimination au travail? Employé(e)s relevant de moi","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5297","2017","Q67d","From whom did you experience discrimination on the job? Individuals for whom I have a custodial responsibility (e.g., inmates, offenders, patients, detainees)","De la part de qui avez-vous été victime de discrimination au travail? Personnes envers lesquelles j'ai une responsabilité de garde (p. ex., détenu(e)s, contrevenant(e)s, patient(e)s, personnes sous garde)","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5298","2017","Q67e","From whom did you experience discrimination on the job? Individuals from other departments or agencies","De la part de qui avez-vous été victime de discrimination au travail? Personnes provenant d'autres ministères ou organismes","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5299","2017","Q67f","From whom did you experience discrimination on the job? Members of the public (individuals or organizations)","De la part de qui avez-vous été victime de discrimination au travail? Membres du public (personnes ou organisations)","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5300","2017","Q67g","From whom did you experience discrimination on the job? Other","De la part de qui avez-vous été victime de discrimination au travail? Autre","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5301","2017","Q68a","Please indicate the type of discrimination you experienced. Race","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Race","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5302","2017","Q68b","Please indicate the type of discrimination you experienced. National or ethnic origin","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Origine nationale ou ethnique","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5303","2017","Q68c","Please indicate the type of discrimination you experienced. Colour","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Couleur","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5304","2017","Q68d","Please indicate the type of discrimination you experienced. Religion","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Religion","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5305","2017","Q68e","Please indicate the type of discrimination you experienced. Age","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Âge","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5306","2017","Q68f","Please indicate the type of discrimination you experienced. Sex","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Sexe","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5307","2017","Q68g","Please indicate the type of discrimination you experienced. Sexual orientation","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Orientation sexuelle","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5308","2017","Q68h","Please indicate the type of discrimination you experienced. Gender identity or expression (including gender diverse identities or expressions such as transgender, two-spirit, or non-binary)","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Identité ou expression de genre (inclus identité ou expression de divers genres telle que transgenre, bispirituelle ou non-binaire)","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5309","2017","Q68i","Please indicate the type of discrimination you experienced. Marital status","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. État matrimonial","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5310","2017","Q68j","Please indicate the type of discrimination you experienced. Family status","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Situation familiale","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5311","2017","Q68k","Please indicate the type of discrimination you experienced. Genetic characteristics (including a requirement to undergo a genetic test, or disclose the results of a genetic test)","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Caractéristiques génétiques (y compris l'obligation à subir un test génétique, ou à communiquer les résultats d'un test génétique)","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5312","2017","Q68l","Please indicate the type of discrimination you experienced. Disability","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Déficience (ou handicap)","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5313","2017","Q68m","Please indicate the type of discrimination you experienced. Pardoned conviction or suspended record","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. État de personne graciée","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5314","2017","Q68n","Please indicate the type of discrimination you experienced. Other","Veuillez indiquer le type de discrimination dont vous avez fait l'objet. Autre","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5315","2017","Q69a","What action(s) did you take to address the discrimination you experienced? I discussed the matter with my supervisor or a senior manager.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? J'ai discuté du problème avec mon (ma) superviseur(e) ou un cadre supérieur.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5316","2017","Q69b","What action(s) did you take to address the discrimination you experienced? I discussed the matter with the person(s) from whom I experienced the discrimination.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? J'ai discuté du problème avec la ou les personne(s) par laquelle (lesquelles) j'ai été discriminé(e).","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5317","2017","Q69c","What action(s) did you take to address the discrimination you experienced? I contacted a human resources advisor in my department or agency.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? J'ai communiqué avec un(e) conseiller(ère) en ressources humaines de mon ministère ou organisme.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5318","2017","Q69d","What action(s) did you take to address the discrimination you experienced? I contacted my union representative.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? J'ai communiqué avec mon (ma) représentant(e) syndical(e).","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5319","2017","Q69e","What action(s) did you take to address the discrimination you experienced? I used an informal conflict resolution process.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? J'ai eu recours à un processus informel de résolution des conflits.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5320","2017","Q69f","What action(s) did you take to address the discrimination you experienced? I filed a grievance or formal complaint.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5321","2017","Q69g","What action(s) did you take to address the discrimination you experienced? I resolved the matter informally on my own.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5322","2017","Q69h","What action(s) did you take to address the discrimination you experienced? Other","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? Autre","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5323","2017","Q69i","What action(s) did you take to address the discrimination you experienced? I took no action.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de discrimination dont vous avez fait l'objet? Je n'ai pris aucune mesure.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5324","2017","Q70a","Why did you not file a grievance or formal complaint about the discrimination you experienced? The issue was resolved.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La situation a été réglée.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5325","2017","Q70b","Why did you not file a grievance or formal complaint about the discrimination you experienced? I did not think the incident was serious enough.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Je ne pensais pas que l'incident était assez grave.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5326","2017","Q70c","Why did you not file a grievance or formal complaint about the discrimination you experienced? The behaviour stopped.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Le comportement s'est arrêté.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5327","2017","Q70d","Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual apologized.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne s'est excusée.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5328","2017","Q70e","Why did you not file a grievance or formal complaint about the discrimination you experienced? Management intervened.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La direction est intervenue.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5329","2017","Q70f","Why did you not file a grievance or formal complaint about the discrimination you experienced? The individual left or changed jobs.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? La personne a quitté ou changé d'emploi.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5330","2017","Q70g","Why did you not file a grievance or formal complaint about the discrimination you experienced? I changed jobs.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? J'ai changé d'emploi.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5331","2017","Q70h","Why did you not file a grievance or formal complaint about the discrimination you experienced? I did not know what to do, where to go or whom to ask.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Je ne savais pas quoi faire, où aller ou à qui parler.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5332","2017","Q70i","Why did you not file a grievance or formal complaint about the discrimination you experienced? I was too distraught.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? J'étais trop bouleversé(e).","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5333","2017","Q70j","Why did you not file a grievance or formal complaint about the discrimination you experienced? I had concerns about the formal complaint process (e.g., confidentiality, how long it would take).","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? J'avais des préoccupations au sujet du processus formel de plaintes (p. ex., la confidentialité, le temps que prendrait le processus).","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5334","2017","Q70k","Why did you not file a grievance or formal complaint about the discrimination you experienced? I was advised against filing a complaint.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? On m'a conseillé d'éviter de déposer une plainte.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5335","2017","Q70l","Why did you not file a grievance or formal complaint about the discrimination you experienced? I was afraid of reprisal (e.g., having limited career advancement, being labelled a troublemaker).","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? J'avais peur des représailles (p. ex., limiter l'avancement de ma carrière ou porter l'étiquette de fauteur de troubles).","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5336","2017","Q70m","Why did you not file a grievance or formal complaint about the discrimination you experienced? Someone threatened me.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Quelqu'un m'a menacé(e).","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5337","2017","Q70n","Why did you not file a grievance or formal complaint about the discrimination you experienced? I did not believe it would make a difference.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Je ne croyais pas que cela ferait une différence.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5338","2017","Q70p","Why did you not file a grievance or formal complaint about the discrimination you experienced? Other","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant la discrimination dont vous avez fait l'objet? Autre","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5339","2017","Q72","I am satisfied with how matters related to discrimination are resolved in my department or agency.","Je suis satisfait(e) de la manière dont les problèmes de discrimination sont réglés dans mon ministère ou organisme.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",22,18,14,0,3,37,7,70,25,5,93
"5340","2017","Q73","My department or agency works hard to create a workplace that prevents discrimination.","Mon ministère ou organisme met tout en œuvre pour créer un milieu de travail qui prévient la discrimination.","Workplace: Discrimination","Milieu de travail: Discrimination","LABS","LABS",39,40,12,1,2,6,1,84,13,3,93
"5341","2017","Q79","Having carefully read the definition of duty to accommodate, have you requested measures to accommodate your needs in the workplace in the last two years?","Après avoir lu attentivement la définition de l’obligation de prendre des mesures d’adaptation, au cours des deux dernières années, avez-vous demandé des mesures d’adaptation afin de répondre à vos besoins en milieu de travail?","Workplace: Duty to accommodate","Milieu de travail: Obligation de prendre des mesures d’adaptation","LABS","LABS",7,93,NA,NA,NA,NA,NA,7,0,93,93
"5342","2017","Q80","Were any measures taken to accommodate your needs?","Est-ce que des mesures d’adaptation quelconques ont été prises pour répondre à vos besoins?","Workplace: Duty to accommodate","Milieu de travail: Obligation de prendre des mesures d’adaptation","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5343","2017","Q81","I am satisfied with the measures that were taken to accommodate my needs.","Je suis satisfait(e) par les mesures d’adaptation qui ont été prises pour répondre à mes besoins.","Workplace: Duty to accommodate","Milieu de travail: Obligation de prendre des mesures d’adaptation","LABS","LABS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5344","2017","Q56","I am familiar with the provisions of my collective agreement or my terms and conditions of employment.","Je connais bien les dispositions de ma convention collective ou mes conditions d’emploi.","Workplace: Collective agreements and terms and conditions of employment","Milieu de travail: Conventions collectives et conditions d'emploi","LABS","LABS",26,47,15,6,1,3,1,77,15,8,93
"5345","2017","Q57","My immediate supervisor respects the provisions of my collective agreement or my terms and conditions of employment.","Mon (ma) superviseur(e) immédiat(e) respecte les dispositions de ma convention collective ou mes conditions d’emploi.","Workplace: Collective agreements and terms and conditions of employment","Milieu de travail: Conventions collectives et conditions d'emploi","LABS","LABS",49,31,7,1,2,9,1,89,8,3,93
"5346","2017","Q30","My immediate supervisor seems to care about me as a person.","Mon (ma) superviseur(e) immédiat(e) semble se soucier de moi en tant que personne.","Workplace well-being: A psychologically healthy workplace","Bien-être en milieu de travail: Milieu de travail sain sur le plan psychologique","LABS","LABS",51,30,13,4,1,1,0,82,13,5,93
"5347","2017","Q77","My department or agency does a good job of raising awareness of mental health in the workplace.","Mon ministère ou organisme fait un bon travail de sensibilisation à la santé mentale en milieu de travail.","Workplace well-being: A psychologically healthy workplace","Bien-être en milieu de travail: Milieu de travail sain sur le plan psychologique","LABS","LABS",35,46,13,3,2,1,0,82,13,5,93
